MatvareID;Matvare;Vann;Kilojoule;Kilokalorier;Fett;Omega-3;Karbohydrat;Sukker, tilsatt;Protein;Salt;Alkohol;Vitamin A;Vitamin D;Vitamin E;Vitamin B6;Vitamin C;Kalsium
05.358;Brød, halvgrovt (25-50 %), kjøpt, Jegerbrød;36;988;234;3;0,1;40,7;M;8,6;1,2;0;0;0;1;0,07;M;31
05.360;Brød, halvgrovt (25-50 %), kjøpt, Kneippbrød;38;928;219;1,5;0,12;42,4;0,1;7,1;1;0;1;0;0,6;0,08;0;17
05.359;Brød, halvgrovt (25-50 %), kjøpt, Odelsbrød;36;1036;245;1,9;0,11;46,5;0,2;8,2;1,3;0;1;0;0,6;0,07;0;16
05.357;Brød, halvgrovt (25-50 %), kjøpt, Yoghurtbrød;36;941;222;1,5;0,04;41,7;0,1;8,3;1;0;1;0;0,6;0,1;0;39
05.182;Chapatti, med sammalt mel;36;1038;246;1,5;0,07;43,2;0;10;0,7;0;0;0;0,6;0,17;0;27
05.472;Ciabatta, glutenfri, Schär;38;1161;276;7,2;1,15;44,6;M;6;0,8;0;0;0;3;0,14;0;22
05.061;Hamburgerbrød, fint, kjøpt;34;1274;303;8,3;0,58;49,5;4,9;6,6;0,7;0;0;0;1,8;0,06;0;12
05.284;Loff, fint brød (0-25 %), formstekt, kjøpt;34;1084;256;2,9;0,07;46,6;0;9,4;1;0;0;0;0,5;0,06;0;25
05.186;Loff, fint brød (0-25 %), halvstekt, stekt;34;1098;259;1,6;0,04;50,2;0;9,1;0,9;0;0;0;0,5;0,09;0;25
05.060;Loff, fint brød (0-25 %), kjøpt;35;1120;265;2,2;0,09;50,4;0;9,1;0,9;0;0;0;0,6;0,09;1;16
05.283;Loff, fint brød (0-25 %), spiral, kjøpt;34;1117;264;3,3;0,08;47,5;0;9,2;1;0;0;0;0,6;0,06;0;24
05.188;Pitabrød, fint, kjøpt;42;967;228;1;0,04;45,3;0;7,7;1,1;0;0;0;0,3;0,08;1;14
05.062;Pizzabunn, uten fyll;43;1004;238;3,2;0,12;42,6;0;7,9;0,7;0;0;0;0,8;0,09;1;14
05.385;Polarbrød, hvete;26;1326;314;5,1;0,35;55,7;0;9,6;0,7;0;0;0;1,1;0,08;1;22
05.184;Pumpernikkel, fullkornsbrød, ekstra grovt (75-100 %), kjøpt;40;859;204;1,6;0,04;37;0;5,4;0,9;0;0;0;0,5;0,18;0;77
05.063;Pølsebrød, fint, kjøpt;33;1282;304;8,2;0,57;50,1;6,2;6,5;0,4;0;0;0;1,8;0,06;0;12
05.272;Rugbrød, fint (0-25 %), kjøpt;35;1047;248;2,6;0,12;45,7;0;7,9;1;0;0;0;0,4;0,12;0;24
05.273;Rugbrød, grovt (50-75 %), kjøpt;34;1075;255;1,9;0,1;47,4;5,5;6,7;0,4;0;0;0;0,5;0,12;0;23
05.216;Rundstykke, fint, halvstekt, kjøpt, stekt;35;1153;273;3,8;0,15;48,3;0;9,6;1,1;0;0;0;0,3;0,05;0;25
05.064;Rundstykke, fint, kjøpt;33;1169;277;3,3;0,14;50,8;0;9,2;0,7;0;0;0;0,9;0,09;1;16
05.215;Rundstykke, grovt, halvstekt, kjøpt, stekt;29;1219;289;5,3;0,22;48,7;0;8,4;1,3;0;0;0;1,3;0,07;0;34
05.271;Rundstykke, grovt, kjøpt;40;1082;257;5,1;0,24;42,1;0;8,2;0,8;0;0;0;1,3;0,1;1;16
05.490;Rundstykker, av pulver, grove, glutenfrie;39;1148;273;8,6;1,39;36,8;0,1;8,9;1;0;0;0;1,1;0,12;0;46
05.493;Rundstykker, fiber, glutenfrie, Hatting;38;1125;268;6,9;0,66;43,7;2;4;0,9;0;0;0;1,1;0,1;0;43
05.492;Rundstykker, fine, glutenfrie, Hatting;45;971;229;2;0,13;49,9;1;2,2;1,4;0;0;0;0,4;0,05;0;18
05.372;Tortilla, burrito, hvetemel, Old El Paso;29;1074;255;5,4;0,17;42,2;0;8,6;1,7;0;0;0;0,7;0,08;0;15
05.248;Tortilla, maislefse;26;1289;305;3,7;0,1;60,9;0;4,8;1,4;0;7;0;1,2;0,07;0;12
05.371;Tortilla, wraps, hvetemel, Santa Maria;26;1119;265;4,2;0,31;47,4;0;8,3;1,9;0;0;0;0,2;0,08;0;15
05.381;Tortilla, wraps/burrito, hvetemel;28;1096;260;4,8;0,34;44,8;0;8,5;1,8;0;0;0;0,4;0,08;0;15
05.470;Wraps, glutenfri, Bfree;0;1734;411;1,3;0,06;83,2;M;5,4;1,4;0;0;0;0,4;0,11;0;84
05.471;Wraps, glutenfri, Schär;20;1286;307;6,1;0,02;44,5;M;7,3;0,8;0;0;0;2;0,1;0;15
05.144;Flatbrød, havre, kjøpt;4;1349;320;4,2;0,04;50,9;0;13,9;1,3;0;0;0;0,5;0,16;0;150
05.146;Flatbrød, hjemmebakt type, kjøpt;3;1450;343;1,6;0,04;65,5;0;10,6;1,3;0;0;0;0,5;0,16;0;33
05.068;Flatbrød, kjøpt;3;1441;340;1,2;0,07;67,4;0;10,4;0,9;0;0;0;0,3;0,13;0;31
05.075;Kjeks, fet, Cream cracker;68;715;171;9,8;0,46;11,2;11;8;2,2;0;0;0;2,2;0,01;0;13
05.152;Kjeks, Kaptein;4;1570;372;6,4;0,46;61,1;1,3;14,8;1,4;0;0;0;0,9;0,14;0;20
05.076;Kjeks, mager, usøtet, Frokost;83;280;67;1,3;0,04;1,5;0;10,4;2;0;0;0;0,4;0;0;16
05.154;Kjeks, salt, fet, Ritz, Seltiner;3;1950;466;23,4;0,09;53,5;5,6;8,6;2,1;0;0;0;2,4;0,14;0;108
05.473;Kjeks, salt, glutenfri, Salti;6;1846;438;13;0,12;76,9;M;2,6;1,7;0;1;0;4,2;0,03;0;16
05.328;Kjeks, Start;4;1651;390;5,1;0,14;75;5;9,4;0,1;0;3;0;0,7;0,14;0;21
05.071;Klibrød, med hvetekli;2;1303;312;3,2;0,51;38,5;0;13,7;1,1;0;0;0;1,5;0,2;0;89
05.190;Knekkebrød, glutenfritt;7;1604;380;6,5;0,41;71,1;0,1;6;2,3;0;1;0;0;0,41;0;170
05.353;Knekkebrød, glutenfritt, av pulver, Toro;10;2065;497;31,5;4,59;28,2;0;18,1;0,8;0;1;0;8,3;0,34;0;282
05.466;Knekkebrød, glutenfritt, laktosefri, sesam og havsalt, Wasa;4;1768;420;11,2;0,46;69;M;6,1;1,1;0;0;0;1,6;0,08;0;147
05.467;Knekkebrød, glutenfritt, Superknäcke chia;5;1527;362;2,3;0,63;72,7;0;4,7;1,3;0;0;0;0,2;0,08;0;79
05.142;Knekkebrød, havre;7;1536;364;5,3;0,12;61;0;13;1,5;0;2;0;0,5;0,21;0;105
05.459;Knekkebrød, hjemmelaget;16;1782;428;24,3;2,71;28,8;0;16,5;1,2;0;0;0;6,4;0,28;0;127
05.069;Knekkebrød, lyst;5;1700;403;8,5;0,27;67,7;0,3;11;1;0;0;0;1;0,17;0;70
05.143;Knekkebrød, med ekstra fiber;6;1459;349;8;0,21;43,2;0;13;1,5;0;0;0;1,5;0,2;0;160
05.399;Knekkebrød, Mesterbakeren Original;3;1978;476;29;2,14;29,9;0;17;1,5;0;0;0;5,4;0,31;0;72
05.397;Knekkebrød, rug og speltkli, Sigdal helsprøtt;3;1903;457;26;2,61;33;0;17;1;0;0;0;6;0,39;0;88
05.148;Knekkebrød, rug, grovt;7;1425;338;1,9;0,18;62;0;10;0,7;0;0;0;0,7;0,3;0;55
05.070;Knekkebrød, rug, Husman;6;1348;319;1,1;0,02;62,3;0;7,8;1;0;0;0;0,5;0,21;0;39
05.419;Knekkebrød, rug, Husman Sport;7;1345;319;1,9;0,11;57,3;0;10;1,3;0;0;0;0,7;0,31;0;55
05.446;Knekkebrød, rug, med fyll, sandwich;14;1865;447;24,5;0,29;39,6;M;12,6;2,2;0;79;0,1;1,7;0,24;0;200
05.396;Knekkebrød, rug, Ryvita;3;1418;336;1,1;0,03;64,6;0;9,1;0,6;0;0;0;0,4;0,19;0;44
05.189;Knekkebrød, rug, tynt, Rugsprø, Finncrisp;5;1457;345;1,7;0,13;63,6;0;11;1,8;0;0;0;0,7;0,36;0;34
05.398;Knekkebrød, Synnøve Grovkrisp sesamfrø og linfrø;3;1841;441;23;3,84;32,3;0;20;0,7;0;0;0;1,4;0,34;0;430
05.193;Riskaker, lettsaltet;5;1609;380;3;0,01;78;0;8;0,3;0;0;0;1;0,61;0;20
05.194;Riskaker, usaltet;5;1609;380;3;0,01;78;0;8;0;0;0;0;1;0,61;0;20
05.073;Skonrokk, grov;6;1659;394;8,7;0,17;63,4;0;11;1,3;0;0;0;1,5;0,41;0;40
05.382;Tacoskjell;6;1934;462;23,4;0,16;55,3;M;5,7;0,6;0;0;0;10,3;0,16;0;49
05.370;Tacoskjell, Old El Paso;7;1995;477;25,5;0,02;54,9;M;5,4;0,1;0;0;0;9,8;0,14;0;10
05.369;Tacoskjell, tubs, Santa Maria;5;1873;448;21,3;0,15;55,7;M;6;1,1;0;0;0;10,7;0,17;0;87
05.460;Berlinerkrans, småkake;14;2039;489;29,6;0,17;47,4;20,2;7,3;0,4;0;247;4;2;0,07;0;28
05.433;Biscotti;6;1889;450;16,6;0,06;60;28,5;12,8;0,4;0;24;0,4;6,7;0,13;2;93
05.434;Brune pinner;9;1993;476;23,2;0,11;58,4;34,1;7,2;0,7;0;161;2,5;2,8;0,06;1;39
05.461;Goro, småkake;19;1943;466;29,2;0,15;44,2;14,4;5,8;0,3;0;246;2,9;1,1;0,05;1;19
05.140;Havremakroner, kjøpt;12;1735;413;14,4;0,4;57,5;24;10,8;0,5;0;141;1,9;2,9;0,09;0;51
05.438;Hvite kakemenn;19;1545;367;9,3;0,06;62,7;27,2;6,8;0,6;0;65;1;0,4;0,06;1;37
05.192;Kavring, søt, sukkerkavring;5;1865;444;14,6;0,54;64,4;7,9;11,7;0,2;0;74;1,2;2,4;0,11;1;88
05.077;Kjeks, grov, Kornmo;7;1767;420;12,9;0,1;62,4;12,9;10,1;0,3;0;0;0;5,3;0,14;1;23
05.386;Kjeks, søt, Ballerina;2;1951;465;20,7;0,05;62,4;M;6,1;0,6;0;7;0,2;3,7;0,09;0;48
05.151;Kjeks, søt, barnekjeks;3;1852;440;12,5;0,05;74,8;29;5,9;1,3;0;0;0;2,1;0,12;0;12
05.150;Kjeks, søt, barnekjeks med sjokolade;3;2022;482;21,3;0,12;64,6;28;7;0,6;0;14;0;1,3;0,16;0;80
05.308;Kjeks, søt, fylt med syltetøy el. frukt;12;1628;386;9,8;0,12;68,9;44;4,6;0,3;0;15;0;0,8;0,13;0;17
05.080;Kjeks, søt, Gjende;3;1942;463;18,6;0,05;65,5;19;6,6;0,7;0;0;0;2,3;0,12;0;14
05.469;Kjeks, søt, glutenfri, Choco chip cookies;10;2063;494;27,7;0,14;55,2;M;4,5;0,5;0;5;0;7,1;0,06;0;23
05.197;Kjeks, søt, grov, Digestive;3;1971;470;20,3;0,21;62,9;15;7,2;1,6;0;0;0;3,7;0,15;0;16
05.149;Kjeks, søt, havre og sjokolade;3;2048;489;24,2;0,05;58,6;28;7,2;0,5;0;0;0;2,3;0,11;0;95
05.221;Kjeks, søt, havre, Bixit;3;1918;458;19,1;0,07;60,9;25;7,7;0,9;0;0;0;2,3;0,06;0;34
05.309;Kjeks, søt, havre, SIBAS;5;1909;455;18,5;0,27;62,2;13;8,1;0,5;0;100;1,5;3,1;0,14;0;18
05.310;Kjeks, søt, havreflarn;3;2032;485;22,4;0,79;64;41;5,6;0,7;0;22;0;3,8;0,16;0;28
05.078;Kjeks, søt, kremfyll;3;2014;481;21,2;0,04;65,3;30;5,9;0,7;0;3;0;2,5;0,13;0;44
05.079;Kjeks, søt, Mariekjeks;1;1879;446;12,8;0,05;74,7;18;6,6;1,1;0;7;0,1;1,4;0,09;0;27
05.311;Kjeks, søt, sjokoladebiter, cookies, store;9;1765;420;16,4;0,03;60,7;37;6,1;0,8;0;8;0;1,5;0,14;0;55
05.153;Kjeks, søt, sjokoladebiter, nøtter, cookies, små;3;2056;492;25,3;0,05;59,1;29;5,7;0,8;0;0;0;2,9;0,14;0;78
05.135;Kjeks, søt, vaffel, fylt;33;1598;383;23,5;0,01;38;38;4,1;0;0;0;0;2,1;0;0;6
05.098;Kokosmakroner;17;1907;458;28;0;42;39,1;5,9;0,2;0;0;0;0,2;0,13;1;13
05.099;Kransekake;8;2007;480;24,5;0;51,2;46,6;11,3;0,1;0;0;0;11,1;0,06;0;111
05.440;Krumkaker;21;1834;439;25,2;0,15;45,3;26,8;7;0,4;0;216;3,4;1,9;0,06;0;26
05.462;Müslibar, energibar, hjemmelaget;9;1953;468;24,4;0,73;42,8;2,5;15,1;0,2;0;8;0,1;4;0,17;4;78
05.198;Pepperkaker;2;1930;459;15,9;0,26;72,9;32,8;5,3;1,7;0;124;1;1,5;0,07;0;25
05.134;Peppernøtter;3;2052;489;21,6;0,68;65,9;25;6,7;0,6;0;237;2,5;2,9;0,06;1;36
05.463;Sandkake, småkake;10;2142;514;31,9;0,13;46,6;18,4;8,7;0,4;0;207;3,1;3,9;0,07;1;46
05.106;Serinakaker;16;1863;445;22,6;0,72;51,6;22;7,8;0,4;0;242;2,9;4,3;0,06;1;26
05.464;Sirupssnipper, småkake;16;1711;408;15,7;0,17;57,8;13,6;7,4;0,6;0;108;1;2,2;0,06;1;43
05.199;Berlinerbolle, kjøpt;22;1768;423;23,1;0,48;45;15,8;7,6;0,6;0;25;0,4;3,2;0,08;3;36
05.266;Bolle, glutenfri, med lettmelk, hjemmebakt;37;1210;287;7;0,22;52,4;6;3,2;0,9;0;74;1;1,2;0,05;0;70
05.095;Bolle, med helmelk, hjemmebakt;29;1404;334;11,1;0,38;48,7;9,7;8,2;0,1;0;53;0,7;1,6;0,08;1;62
05.202;Bolle, med lettmelk, hjemmebakt;31;1334;317;9,2;0,31;48,7;9,7;8,4;0,2;0;94;1,2;1,4;0,1;1;62
05.432;Bolle, med sjokoladebiter;22;1555;370;13,2;0,48;52,8;13,4;8,1;0,4;0;3;0;2,3;0,08;1;36
05.286;Bolle, med skummet melk, hjemmebakt;31;1323;314;8,9;0,31;48,7;9,7;8,3;0,2;0;94;1,1;1,4;0,09;1;63
05.217;Bolle, uten rosiner, kjøpt;24;1482;353;11,3;0,51;52,8;10,1;8,1;0,4;0;0;0;2,5;0,09;1;15
05.312;Croissant, uten fyll, kjøpt;22;1688;404;21,4;0,1;43,7;10;8,5;0,9;0;93;0;1,5;0,11;0;34
05.096;Hvetekake;36;1165;276;5;0,05;47,2;3,6;9,1;0,7;0;31;0,6;0,4;0,09;1;72
05.097;Julekake;30;1329;316;8,5;0,29;50,8;13,2;7,5;0,5;0;85;1,1;1,3;0,09;1;58
05.187;Kanelbolle, skillingsbolle, hjemmebakt;26;1425;339;10;0,34;52,7;13,8;8,1;0,2;0;104;1,3;1,5;0,08;1;58
05.314;Kanelbolle, skillingsbolle, med sukkerstrø, kjøpt;25;1233;292;5,2;0,11;51,8;17;8,4;0,5;0;17;0;0,8;0,14;0;34
05.315;Kanelbolle, skillingsbolle, med vaniljekrem, melisglasur, kjøpt;39;1104;262;5,2;0,1;46;14;6,7;0,1;0;10;0;0,8;0,13;0;55
05.100;Kringle, gjærdeig, med tørket frukt;30;1335;317;9;0,3;49,5;15,6;7,9;0,5;0;94;1,2;1,6;0,1;1;50
05.313;Lefse, ferdig smurt, Vestlandslefsa;30;1454;348;17,2;0,47;41,4;16;5,8;0,7;0;108;1,7;2,9;0,11;0;25
05.428;Lussekatter;27;1433;341;10,7;0,07;49,7;9,6;9,7;0,2;0;80;1,3;0,8;0,13;1;60
05.084;Potetlompe, potetlefse, kjøpt;58;696;164;0,4;0,03;33,9;0;4,8;0,8;0;0;0;0,2;0,18;13;15
05.207;Rosinbolle, kjøpt;24;1468;349;10,4;0,46;54,4;9,2;7,6;0,4;0;0;0;2,3;0,11;1;20
05.107;Sirupskake;38;1053;248;1;0,03;51,9;7,7;6,7;0,1;0;1;0,1;0,3;0,07;1;74
05.109;Skolebrød, med melisglasur, eggekrem, kokos, kjøpt;31;1355;322;10,8;0,39;47,2;13,3;7,3;0,3;0;5;0,1;2,1;0,08;1;32
05.418;Sveler;44;1010;239;3,6;0,05;42,7;14,2;8,1;0,7;0;41;0,4;1;0,07;1;84
05.082;Tykklefse, påsmurt, kjøpt;25;1674;400;20,7;0,83;47,4;21,1;5,2;0,4;0;146;1,7;3,6;0,04;0;34
05.081;Tykklefse, uten fyll;27;1431;340;10,6;0,5;53,5;19,4;6,7;0,3;0;1;0,1;2,4;0,06;1;41
05.349;Vafler, av pulver, Toro;40;1295;309;14,3;0,35;37,8;8,3;6,6;0,6;0;146;1,7;1,6;0,03;0;26
05.350;Vafler, glutenfrie, av pulver, Toro;56;1058;254;15,9;1,19;23,9;0;3,6;0,9;0;155;2;2,8;0,07;3;70
05.387;Vafler, grove;54;939;224;8,5;0,25;26,8;5,8;8,9;1;0;64;1,3;2,2;0,08;0;104
05.085;Vafler, med egg og helmelk;56;917;219;9,2;0,23;26;4,2;7,3;0,5;0;82;1,1;1,7;0,05;0;92
05.288;Vafler, med egg og lettmelk, uten fett;55;803;190;2,5;0,05;32,5;4,1;8,3;0,4;0;22;0,5;1;0,07;1;89
05.270;Vafler, med egg og skummet melk;58;869;207;7,9;0,26;26;4,2;7,3;0,5;0;54;0,9;1,8;0,06;0;92
05.247;Vafler, med egg, lettmelk;57;883;210;8,3;0,26;26;4,2;7,3;0,5;0;55;1;1,8;0,06;0;91
05.086;Vafler, med fløte/rømme, uten egg;52;1129;271;16;0,08;25,6;0;5,2;0,4;0;224;0,1;0,5;0,05;0;47
05.117;Vørterkake;34;1141;270;3,1;0,11;51,8;1,7;6,3;0,3;0;25;0,3;0,5;0,09;0;48
05.118;Wienerbrød, med eggekrem;31;1619;388;23,2;0,69;37,2;17;6,8;0,4;0;233;2,9;4,5;0,06;0;68
05.316;Wienerbrød, med syltetøy, kjøpt;34;1446;346;17,9;0,46;37,9;15;6,9;0,6;0;127;2;3,5;0,12;5;48
05.287;Wienerkringle, med mandelfyll;20;2066;497;35,9;1,51;36,4;10,2;6,2;1,1;0;7;0,1;9;0,05;0;28
05.448;Banankake;36;1295;308;11,2;0,26;45,3;21,7;5,7;0,5;0;103;1,5;1,6;0,12;2;38
05.112;Bløtkake, med krem, syltetøy;50;1143;273;14,7;0,09;30,9;22,8;4;0,1;0;144;0,4;1,1;0,03;4;15
05.317;Brownies, med sjokoladeglasur, kjøpt;15;1761;421;20,2;0,68;54,2;39;4;0,7;0;3;0;3,1;0,19;0;39
05.346;Cupcakes, med glasur, av pulver, smør;20;1577;375;13,9;0,42;59,4;44,3;2,9;0,8;0;197;1,7;0,4;0,02;0;15
05.435;Daimkake;36;1577;379;24,7;0,12;32,5;30,3;5,6;0,2;0;158;0,5;3,7;0,07;0;40
05.087;Delfiakake;20;2200;531;43;0,05;30,2;24,2;4,7;0,1;0;20;0,3;3,8;0,03;0;35
05.318;Donuts, med sjokoladeglasur, kjøpt;18;2066;497;37,3;0,14;33,3;8,5;6,2;0,9;0;6;2,5;4,4;0,13;0;38
05.436;Eplekake;45;1193;285;14,1;0,08;34,7;19,5;4,1;0,4;0;119;1,8;1,1;0,05;2;33
05.131;Eplepai;59;902;216;10,9;0,39;25,6;5,1;2,7;0,2;0;122;1,4;1,7;0,05;2;9
05.091;Formkake, fet, dansk sandkake;26;1694;405;22;0,73;46,4;26;5;0,4;0;256;3,2;3,9;0,04;0;33
05.090;Formkake, marmor;30;1502;358;16,6;0,53;44;21,8;7,4;0,5;0;186;2,4;3,1;0,06;0;52
05.319;Formkake, med glasur, kjøpt;23;1657;395;18,2;1,13;52,7;33,5;4,7;0,7;0;15;0;6;0,08;0;38
05.088;Formkake, med mindre fett;31;1325;315;9;0,31;50,6;18;6,8;0,4;0;94;1,2;1,4;0,06;1;67
05.320;Formkake, uten glasur, kjøpt;18;1699;406;20;1,37;51,6;28;4,1;0,9;0;7;0;6;0,08;0;26
05.093;Fyrstekake, med epler;37;1312;313;13;0,45;43,1;18,3;4,9;0,2;0;146;1,7;2,2;0,05;1;18
05.094;Fyrstekake, med mandler;19;1771;423;21,4;0,41;47,5;27,5;8,8;0,4;0;141;1,7;6,4;0,06;0;63
05.210;Gulrotkake;39;1196;284;8,9;0,23;43,5;23,3;6,4;0,5;0;166;1,1;2,5;0,06;1;60
05.321;Gulrotkake, med ostekrem, kjøpt;31;1391;331;12,4;0,59;50,3;32;3,8;1,3;0;51;0;2,7;0,08;0;79
05.352;Kakebunn, glutenfri, av pulver, Toro;20;1473;348;5,6;0,09;67,4;32,2;7;1,3;0;70;1,3;2,6;0,06;0;52
05.439;Kokosbollekake;25;1555;371;15,3;0,01;51,7;50,7;5,6;0,1;0;1;0;0,6;0,03;0;15
05.449;Krydderkake;36;1260;300;9,2;0,06;47,7;27,3;5,6;0,7;0;72;1,1;0,8;0,05;0;78
05.441;Kvæfjordkake, Verdens beste;45;1257;301;16,3;0,41;32,9;23,4;5,2;0,5;0;149;1,3;2,4;0,03;0;73
05.139;Marengs;3;1650;388;0;0;92,4;92,2;4,6;0,2;0;0;0;0;0;0;3
05.429;Marengsbunn;11;1515;356;0;0;83,5;81,6;5,6;0,3;0;0;0;0;0;0;4
05.200;Marsipankake, med syltetøy og krem;39;1547;372;25,6;0,36;29;22,3;5,6;0,1;0;170;0,3;2,9;0,04;1;35
05.203;Mazarin, kjøpt;15;1826;436;20,6;0,4;55;33;6,7;0,4;0;225;1,7;4,8;0,05;0;39
05.430;Muffins;23;1690;404;19,6;0,45;49,7;29,6;6,5;0,8;0;182;2,7;2,4;0,05;0;54
05.487;Muffins, av pulver, glutenfrie;16;1834;437;19,8;0,1;62,1;34,6;2,6;1,6;0;169;2,6;1,2;0,02;0;67
05.488;Muffins, av pulver, med melisglasur, glutenfrie;15;1779;424;17;0,09;65,5;41,9;2,3;1,4;0;145;2,2;1;0,02;0;57
05.431;Muffins, med banan;33;1450;346;16;0,37;44,3;24,1;5,5;0,7;0;148;2,2;2;0,12;2;45
05.406;Muffins, med banan, melisglasur;31;1450;346;14,2;0,33;49;31,1;4,9;0,6;0;131;1,9;1,8;0,1;2;40
05.401;Muffins, med blåbær;35;1396;334;15,8;0,4;41,4;23,6;5,4;0,7;0;146;2,1;2,4;0,06;2;50
05.322;Muffins, med blåbær, kjøpt;25;1584;379;20,5;1,01;42,3;23;5,5;1;0;25;2;5,6;0,09;M;33
05.407;Muffins, med blåbær, melisglasur;33;1403;334;14;0,35;46,3;30,5;4,8;0,6;0;130;1,9;2,1;0,05;2;44
05.450;Muffins, med gulrot;35;1407;336;16;0,37;41,9;24,1;5,4;0,7;0;234;2,2;2,1;0,05;1;50
05.451;Muffins, med gulrot, melisglasur;33;1412;337;14,1;0,32;46,9;31,1;4,8;0,6;0;207;1,9;1,9;0,05;1;44
05.402;Muffins, med kakao;29;1705;409;25,3;0,56;40,2;38,1;4,7;1,1;0;234;3,4;2,9;0,03;0;65
05.408;Muffins, med kakao, melisglasur;27;1671;400;21,9;0,49;46,3;44,5;4;0,9;0;203;3;2,5;0,03;0;57
05.405;Muffins, med melisglasur;22;1657;395;16,9;0,39;54,6;37,2;5,6;0,7;0;157;2,3;2,1;0,05;0;47
05.403;Muffins, med sitron;25;1636;391;18,9;0,44;48,1;28,6;6,3;0,8;0;176;2,6;2,3;0,05;2;54
05.409;Muffins, med sitron, melisglasur;24;1611;384;16,4;0,38;53,1;36,2;5,5;0,7;0;152;2,2;2;0,05;2;46
05.404;Muffins, med sjokoladebiter;19;1773;423;20,9;0,41;51,4;33,2;6,5;0,7;0;162;2,4;2,2;0,05;0;58
05.268;Muffins, med sjokoladebiter, kjøpt;27;1616;386;20,2;0,74;41,6;13,9;8,2;0,9;0;23;0,4;4,2;0,06;0;69
05.410;Muffins, med sjokoladebiter, melisglasur;19;1733;413;18,3;0,36;55,6;39,6;5,7;0,7;0;142;2,1;1,9;0,05;0;50
05.102;Napoleonskake;43;1244;297;14,5;0,36;36;19,9;5,3;0,2;0;157;1,5;1,9;0,04;0;54
05.103;Nøttebunn;26;1740;417;25,3;0,08;36,3;32,9;9,4;0,1;0;51;0,9;10,4;0,11;2;67
05.208;Nøttekake, myk;23;1784;428;25,1;0,07;39,1;30,3;9,6;0,3;0;40;0,7;10,2;0,11;2;84
05.345;Oreokake, av pulver, fløte og smør;45;1395;335;22,8;0,34;28,4;17,1;3,5;0,5;0;255;0,9;0,9;0,03;0;39
05.205;Ostekake, med kjeksbunn;40;1393;334;19,1;0,27;36,2;26,6;3,6;0,3;0;177;0,8;1,8;0,03;0;47
05.411;Pavlova, med kremfløte og bær;49;1148;274;14,3;0,08;33;29,8;2,9;0,1;0;136;0;0,4;0,02;8;7
05.105;Rullekake, med smørkrem av margarin;26;1635;390;19;0,74;47,8;36,1;6,6;0,5;0;232;3;4,8;0,06;0;27
05.323;Rullekake, med smørkrem, kjøpt;21;1603;382;17;0,46;51,6;32;4,8;0,6;0;55;0;2,4;0,08;0;54
05.104;Rullekake, med syltetøy;42;1047;248;3,7;0,08;46,4;33,2;6,5;0,2;0;45;0,8;1,9;0,06;5;26
05.412;Sarah Bernhard-kake;18;1950;468;29,6;0,09;40,4;38,1;8,1;0,6;0;155;2,2;7,1;0,06;0;93
05.415;Sitronterte;36;1538;369;22,8;0,14;33,8;18;6,6;0,3;0;201;2,7;1,8;0,06;7;25
05.108;Sjokoladekake, med glasur;25;1463;347;9,9;0,32;59,5;45,3;4,3;0,3;0;107;1,3;1,6;0,03;0;33
05.324;Sjokoladekake, med glasur, kjøpt;17;1753;419;21,6;1,07;50;32;5;0,9;0;11;1;5,4;0,1;0;41
05.486;Sjokoladekake, med ostekrem, glutenfri;18;1838;439;22,2;0,59;55,7;42,6;3,6;0,4;0;90;0,9;5;0,03;0;31
05.484;Sjokoladekake, med smørkrem, glutenfri;28;1574;376;18,1;0,32;49;36,9;3,5;0,4;0;164;2,4;1,9;0,04;1;36
05.201;Sjokoladekake, uten glasur;32;1468;351;16,6;0,53;42,1;19,4;7,1;0,5;0;184;2,2;2,8;0,06;1;51
05.110;Smultringer;15;2279;549;42,4;0,07;36,2;21;5,1;0,1;0;132;0,3;1,6;0,04;0;32
05.416;Snickerskake;19;1785;427;21,6;0,08;47,8;39,8;8,9;0,8;0;62;1,1;2,4;0,15;0;48
05.111;Sukkerbrød;33;1241;294;6,1;0,1;48,8;28,9;10,4;0,3;0;74;1,3;2,9;0,08;0;38
05.113;Sukkerbrød, med eggekrem, bær, gele;72;452;107;3,9;0,04;13,3;12,4;4,5;0,1;0;41;0,4;0,8;0,04;14;33
05.417;Suksessterte;29;1785;429;29,6;0,12;32,8;31,3;6,9;0,3;0;222;2,5;5,8;0,06;0;59
05.115;Terte, uten fyll;7;2132;510;28,4;0,99;54,5;17;8;0,5;0;322;3,8;4,5;0,07;1;20
05.180;Vannbakkels, uten fyll;37;1634;393;29,1;0,93;21,7;0;10,5;0,5;0;340;4,4;6;0,09;0;38
05.388;Amaranth, tørr;11;1546;367;7;0,04;59;0;13,6;0;0;0;0;1,2;0,59;4;159
06.582;Cashewnøtter;5;2458;592;43,9;0,23;29,4;0;18,2;0;0;0;0;0,9;0,42;1;37
05.380;Chiafrø, tørket;2;1985;482;34,2;19,25;1,8;0;21,4;0;0;0;0;0;0,14;2;545
06.553;Hasselnøtter;9;2761;670;65;0,05;3,3;0;13,2;0;0;1;0;26;0,21;6;140
06.039;Kastanjer, ristede;41;776;184;2,2;0,1;34;0;3,2;0;0;1;0;0,5;0,5;26;29
05.012;Linfrø, knuste;7;2116;513;42,2;22,81;1,6;0;18,3;0,1;0;0;0;0,3;0,47;1;255
